Date,Region,Product,Customer,Units Sold,Unit Price,Sales
2025-02-01,Central,Keyboard,Customer_27,2,40.5,81.0
2025-07-15,East,Mouse,Customer_14,1,27.66,27.66
2024-01-13,East,Tablet,Customer_10,4,353.4,1413.6
2024-03-09,West,Mouse,Customer_17,2,24.94,49.88
2025-12-20,West,Tablet,Customer_33,1,350.91,350.91
2025-11-27,North,Headphones,Customer_58,5,84.4,422.0
2025-12-02,Central,Smartwatch,Customer_35,3,214.52,643.56
2024-06-17,West,Headphones,Customer_41,2,87.45,174.9
2025-03-10,North,Headphones,Customer_16,5,77.78,388.9
2024-05-07,North,Headphones,Customer_58,4,80.71,322.84
2024-09-14,West,Laptop,Customer_57,1,864.98,864.98
2024-02-24,East,Keyboard,Customer_48,2,43.61,87.22
2024-01-04,South,Mouse,Customer_55,3,24.34,73.02
2024-10-30,South,Laptop,Customer_21,6,771.36,4628.16
2024-12-16,North,Keyboard,Customer_10,4,36.13,144.52
2024-10-30,West,Tablet,Customer_59,2,325.44,650.88
2024-02-22,South,Mouse,Customer_44,2,24.34,48.68
2024-01-01,West,Headphones,Customer_30,2,83.55,167.1
2025-11-18,East,Smartwatch,Customer_10,2,200.71,401.42
2025-07-22,West,Smartwatch,Customer_10,2,211.73,423.46
2024-10-17,South,Mouse,Customer_43,3,22.85,68.55
2024-03-06,North,Monitor,Customer_36,2,235.94,471.88
2024-07-05,East,Monitor,Customer_55,1,246.41,246.41
2024-11-08,East,Keyboard,Customer_18,2,36.82,73.64
2024-08-10,West,Monitor,Customer_43,1,238.58,238.58
2024-07-25,North,Laptop,Customer_17,1,800.34,800.34
2024-04-13,North,Headphones,Customer_7,2,75.23,150.46
2024-12-16,East,Smartphone,Customer_18,3,583.04,1749.12
2024-05-04,West,Smartwatch,Customer_33,4,185.69,742.76
2024-11-06,North,Smartwatch,Customer_24,4,196.07,784.28
2025-04-18,West,Monitor,Customer_44,5,286.05,1430.25
2024-11-30,West,Laptop,Customer_55,4,862.11,3448.44
2024-10-05,North,Mouse,Customer_54,1,24.01,24.01
2024-10-04,East,Mouse,Customer_38,2,26.67,53.34
2025-07-01,South,Headphones,Customer_26,2,82.78,165.56
2024-04-04,North,Monitor,Customer_31,4,230.34,921.36
2025-09-02,South,Headphones,Customer_3,2,82.1,164.2
2024-09-01,East,Headphones,Customer_12,3,80.74,242.22
2024-10-07,East,Smartphone,Customer_34,1,545.6,545.6
2025-07-24,North,Monitor,Customer_39,3,256.02,768.06
2025-05-17,North,Smartwatch,Customer_37,1,234.33,234.33
2024-11-20,North,Keyboard,Customer_35,2,37.22,74.44
2024-02-12,North,Tablet,Customer_44,4,330.42,1321.68
2024-01-28,South,Tablet,Customer_50,1,381.63,381.63
2025-05-16,East,Smartphone,Customer_21,3,694.4,2083.2
2025-03-24,West,Tablet,Customer_13,2,371.16,742.32
2025-04-01,North,Monitor,Customer_17,3,277.93,833.79
2025-02-02,Central,Smartphone,Customer_40,4,610.52,2442.08
2025-12-07,East,Laptop,Customer_6,1,879.87,879.87
2025-04-13,North,Tablet,Customer_53,1,365.07,365.07
2024-04-23,North,Keyboard,Customer_25,3,43.86,131.58
2025-12-31,South,Smartphone,Customer_31,7,608.43,4259.01
2024-04-24,West,Smartwatch,Customer_38,2,206.83,413.66
2025-11-15,East,Laptop,Customer_25,4,931.03,3724.12
2024-09-17,West,Monitor,Customer_47,2,230.18,460.36
2024-01-03,South,Smartphone,Customer_60,2,640.24,1280.48
2024-08-08,West,Tablet,Customer_49,2,317.45,634.9
2025-04-30,North,Smartwatch,Customer_26,1,229.0,229.0
2024-09-27,East,Monitor,Customer_29,2,256.03,512.06
2025-10-30,North,Smartphone,Customer_20,3,650.11,1950.33
2025-05-15,South,Headphones,Customer_22,4,92.61,370.44
2025-04-19,North,Smartphone,Customer_20,2,612.16,1224.32
2025-08-10,Central,Tablet,Customer_13,1,340.29,340.29
2025-08-19,South,Smartphone,Customer_18,2,611.18,1222.36
2025-01-15,North,Laptop,Customer_18,4,894.55,3578.2
2024-10-05,South,Headphones,Customer_2,1,81.82,81.82
2024-02-10,East,Tablet,Customer_55,4,366.78,1467.12
2025-10-26,West,Tablet,Customer_16,1,393.44,393.44
2025-12-21,East,Tablet,Customer_38,3,350.29,1050.87
2025-06-22,South,Headphones,Customer_19,6,91.83,550.98
2025-10-27,West,Headphones,Customer_57,1,86.68,86.68
2024-10-04,West,Smartphone,Customer_15,2,642.76,1285.52
2025-01-22,East,Keyboard,Customer_41,7,41.65,291.55
2024-02-15,East,Smartwatch,Customer_23,2,189.88,379.76
2025-03-16,Central,Smartwatch,Customer_54,4,221.55,886.2
2024-01-09,South,Monitor,Customer_58,1,248.43,248.43
2025-09-11,South,Monitor,Customer_57,1,259.41,259.41
2024-08-22,Central,Laptop,Customer_49,1,819.21,819.21
2025-05-26,East,Tablet,Customer_33,3,395.17,1185.51
2024-01-31,South,Mouse,Customer_33,1,22.93,22.93
2025-08-12,North,Monitor,Customer_26,4,271.79,1087.16
2024-08-11,East,Smartphone,Customer_15,3,561.7,1685.1
2024-02-17,South,Headphones,Customer_17,5,85.66,428.3
2024-02-29,South,Monitor,Customer_4,1,243.7,243.7
2025-12-27,South,Monitor,Customer_55,4,252.62,1010.48
2024-01-15,Central,Laptop,Customer_32,3,,2303.82
2024-10-02,Central,Headphones,Customer_14,1,84.45,84.45
2024-05-03,East,Tablet,Customer_8,4,361.12,1444.48
2025-09-24,North,Monitor,Customer_51,1,274.08,274.08
2025-03-03,Central,Laptop,Customer_10,1,921.35,921.35
2025-07-15,West,Smartwatch,Customer_52,1,237.14,237.14
2025-02-24,West,Laptop,Customer_59,4,827.87,3311.48
2024-11-10,North,Headphones,Customer_54,1,76.93,76.93
2024-12-11,West,Laptop,Customer_49,5,806.75,4033.75
2025-09-08,North,Keyboard,Customer_8,1,38.96,38.96
2025-02-11,North,Tablet,Customer_36,3,351.2,1053.6
2025-10-12,South,Keyboard,Customer_21,2,47.06,94.12
2024-09-16,South,Monitor,Customer_52,3,246.84,740.52
2024-07-28,North,Mouse,Customer_59,2,23.56,47.12
2024-03-01,Central,Laptop,Customer_48,4,827.59,3310.36
2024-07-29,Central,Keyboard,Customer_19,3,40.93,122.79
2025-10-17,North,Monitor,Customer_18,1,271.17,271.17
2024-08-22,East,Headphones,Customer_6,2,84.58,169.16
2024-02-15,North,Smartphone,Customer_27,1,543.71,543.71
2025-11-09,West,Tablet,Customer_9,3,365.01,1095.03
2024-03-03,West,Headphones,Customer_40,1,74.64,74.64
2025-11-16,South,Smartwatch,Customer_1,1,203.72,203.72
2025-08-05,West,Tablet,Customer_36,6,397.41,2384.46
2024-10-24,South,Smartwatch,Customer_47,2,180.38,360.76
2024-02-09,North,Tablet,Customer_32,1,370.04,370.04
2024-12-17,South,Monitor,Customer_41,2,263.18,526.36
2024-07-23,North,Smartphone,Customer_11,1,560.36,560.36
2024-11-11,North,Mouse,Customer_8,1,24.6,24.6
2024-02-17,South,Headphones,Customer_17,5,85.66,428.3
2024-10-17,Central,Keyboard,Customer_48,5,39.81,199.05
2024-02-04,West,Keyboard,Customer_19,4,40.15,160.6
2024-06-24,Central,Keyboard,Customer_8,1,41.85,41.85
2025-06-16,South,Mouse,Customer_5,3,27.07,81.21
2024-03-06,South,Mouse,Customer_6,2,25.83,51.66
2025-08-14,North,Mouse,Customer_58,1,24.93,24.93
2025-06-14,North,Laptop,Customer_52,4,943.82,3775.28
2025-07-02,West,Mouse,Customer_7,1,27.25,27.25
2025-06-19,South,Smartwatch,Customer_28,4,237.38,949.52
2024-05-21,East,Smartwatch,Customer_5,3,217.41,652.23
2024-01-29,East,Smartphone,Customer_26,4,543.08,2172.32
2024-04-25,North,Tablet,Customer_51,2,367.76,735.52
2025-11-13,Central,Tablet,Customer_28,1,347.11,347.11
2024-03-15,South,Monitor,Customer_23,4,243.95,975.8
2024-04-27,North,Keyboard,Customer_3,1,41.87,41.87
2025-07-23,Central,Laptop,Customer_7,7,830.26,5811.82
2025-01-27,North,Mouse,Customer_31,1,25.0,25.0
2025-05-09,North,Keyboard,Customer_45,5,45.81,229.05
2025-06-26,East,Tablet,Customer_23,10,372.22,3722.2
2024-12-27,Central,Smartwatch,Customer_49,4,208.36,833.44
2024-07-04,West,Smartwatch,Customer_34,1,202.94,202.94
2024-12-29,East,Keyboard,Customer_59,2,43.12,86.24
2024-09-08,North,Laptop,Customer_59,1,720.03,720.03
2025-10-05,South,Headphones,Customer_34,1,88.75,88.75
2025-09-14,East,Headphones,Customer_33,1,92.76,92.76
2025-05-20,North,Mouse,Customer_58,2,26.22,52.44
2024-01-10,West,Laptop,Customer_9,6,758.57,4551.42
2024-05-10,South,Headphones,Customer_49,1,75.09,75.09
2024-12-31,North,Headphones,Customer_26,7,73.34,513.38
2024-02-22,North,Smartwatch,Customer_44,1,200.63,200.63
2024-05-18,South,Mouse,Customer_17,2,24.64,49.28
2024-05-11,East,Laptop,Customer_15,2,750.32,1500.64
2025-07-28,West,Tablet,Customer_42,4,360.27,1441.08
2025-06-09,North,Smartphone,Customer_57,4,629.07,2516.28
2025-10-02,East,Keyboard,Customer_37,3,46.09,138.27
2025-02-08,West,Monitor,Customer_42,5,296.1,1480.5
2024-05-05,West,Smartwatch,Customer_44,1,218.8,218.8
2024-07-02,South,Laptop,Customer_6,2,805.64,1611.28
2025-05-06,North,Keyboard,Customer_20,5,41.5,207.5
2025-07-17,North,Monitor,Customer_19,1,272.91,272.91
2024-06-28,East,Smartphone,Customer_43,5,645.82,3229.1
2024-08-02,South,Smartwatch,Customer_1,3,196.74,590.22
2025-11-07,East,Keyboard,Customer_60,4,46.86,187.44
2024-02-28,West,Laptop,Customer_60,6,827.84,4967.04
2025-04-11,North,Smartwatch,Customer_13,4,202.93,811.72
2024-04-29,South,Smartphone,Customer_14,1,570.04,570.04
2024-07-13,Central,Tablet,Customer_43,2,368.6,737.2
2024-07-18,Central,Headphones,Customer_44,1,78.07,78.07
2025-07-15,North,Keyboard,Customer_40,1,42.66,42.66
2024-08-24,South,Smartphone,Customer_10,5,592.82,2964.1
2025-06-19,South,Headphones,Customer_16,3,94.14,282.42
2024-03-31,West,Keyboard,Customer_9,6,37.85,227.1
2025-07-17,South,Smartwatch,Customer_28,5,199.08,995.4
2025-01-01,East,Keyboard,Customer_27,3,40.85,122.55
2024-05-04,East,Laptop,Customer_50,4,768.19,3072.76
2024-12-31,Central,Tablet,Customer_2,5,338.38,1691.9
2024-10-10,South,Mouse,Customer_14,3,24.32,72.96
2025-05-27,East,Smartwatch,Customer_12,1,210.22,210.22
2025-11-10,North,Keyboard,Customer_3,1,43.5,43.5
2025-05-17,North,Keyboard,Customer_30,1,40.22,40.22
2025-04-19,West,Laptop,Customer_19,7,838.08,5866.56
2025-04-21,North,Smartphone,Customer_28,5,584.37,2921.85
2025-11-21,North,Monitor,Customer_35,1,249.98,249.98
2025-05-07,Central,Smartwatch,Customer_49,4,202.68,810.72
2025-08-11,South,Mouse,Customer_32,2,27.5,55.0
2024-05-22,West,Mouse,Customer_17,2,23.65,47.3
2025-01-12,Central,Laptop,Customer_52,3,945.06,2835.18
2024-01-04,Central,Mouse,Customer_23,3,23.07,69.21
2025-05-15,Central,Tablet,Customer_52,4,397.69,1590.76
2024-05-30,South,Smartphone,Customer_31,3,598.88,1796.64
2025-09-21,South,Headphones,Customer_44,3,94.41,283.23
2025-08-21,West,Monitor,Customer_26,2,279.71,559.42
2025-09-08,South,Monitor,Customer_19,1,247.47,247.47
2024-05-26,South,Smartphone,Customer_28,1,583.81,583.81
2025-12-09,Central,Headphones,Customer_1,2,91.24,182.48
2025-09-21,West,Monitor,Customer_58,1,292.13,292.13
2024-02-03,West,Laptop,Customer_39,5,804.33,4021.65
2024-02-27,South,Tablet,Customer_27,5,364.88,1824.4
2024-06-10,North,Monitor,Customer_31,4,244.06,976.24
2025-12-20,South,Monitor,Customer_52,4,243.72,974.88
2025-09-17,West,Smartphone,Customer_56,1,590.4,590.4
2024-12-28,West,Monitor,Customer_12,2,266.03,532.06
2024-10-01,South,Headphones,Customer_46,6,81.81,490.86
2025-12-20,East,Smartwatch,Customer_1,4,221.32,885.28
2025-06-08,South,Laptop,Customer_27,3,814.72,2444.16
2025-12-31,North,Laptop,Customer_9,3,919.38,2758.14
2024-10-24,North,Laptop,Customer_51,1,814.92,814.92
2024-07-03,North,Keyboard,Customer_48,2,43.94,87.88
2024-07-17,West,Monitor,Customer_28,1,269.54,269.54
2024-01-09,East,Mouse,Customer_28,2,23.65,47.3
2024-08-17,North,Keyboard,Customer_44,2,36.65,73.3
2025-07-07,West,Tablet,Customer_10,3,382.99,1148.97
2025-05-20,East,Mouse,Customer_10,3,28.26,84.78
2025-01-15,Central,Laptop,Customer_32,1,882.48,882.48
2024-12-24,East,Monitor,Customer_47,2,255.31,510.62
2024-08-03,South,Monitor,Customer_4,3,257.0,771.0
2025-09-21,West,Mouse,Customer_55,1,26.98,26.98
2025-05-08,East,Mouse,Customer_44,1,26.31,26.31
2025-11-15,South,Tablet,Customer_25,5,378.17,1890.85
2024-09-11,North,Tablet,Customer_40,1,383.43,383.43
2025-11-23,Central,Laptop,Customer_45,1,873.56,873.56
2024-09-04,North,Mouse,Customer_36,3,24.26,72.78
2024-07-05,West,Monitor,Customer_17,1,266.53,266.53
2025-08-20,South,Keyboard,Customer_48,5,39.6,198.0
2025-12-22,North,Smartphone,Customer_32,2,613.65,1227.3
2025-04-15,North,Tablet,Customer_19,3,377.37,1132.11
2024-09-20,West,Smartwatch,Customer_54,3,189.79,569.37
2025-07-25,North,Laptop,Customer_49,1,899.63,899.63
2025-08-27,West,Keyboard,Customer_52,1,42.26,42.26
2025-04-18,West,Keyboard,Customer_53,3,39.79,119.37
2025-11-16,Central,Tablet,Customer_19,3,389.52,1168.56
2025-08-31,North,Headphones,Customer_48,1,88.16,88.16
2025-05-18,North,Headphones,Customer_43,3,91.27,273.81
2024-07-02,North,Smartphone,Customer_42,1,632.59,632.59
2024-08-25,South,Headphones,Customer_6,2,77.78,155.56
2024-01-25,North,Smartwatch,Customer_60,5,181.3,906.5
2025-08-16,West,Mouse,Customer_55,2,27.34,54.68
2025-09-09,South,Tablet,Customer_21,1,402.02,402.02
2024-03-23,North,Laptop,Customer_35,3,778.18,2334.54
2024-11-18,Central,Mouse,Customer_15,4,26.02,104.08
2025-08-17,North,Smartphone,Customer_15,1,619.74,619.74
2025-08-25,North,Headphones,Customer_60,1,79.87,79.87
2025-11-13,Central,Smartwatch,Customer_51,3,199.49,598.47
2024-03-13,South,Keyboard,Customer_3,1,41.84,41.84
2025-12-25,North,Smartwatch,Customer_25,2,223.21,446.42
2024-07-07,South,Keyboard,Customer_6,4,42.16,168.64
2025-02-09,West,Keyboard,Customer_11,2,42.09,84.18
2025-12-11,North,Mouse,Customer_47,2,26.96,53.92
2024-01-31,East,Laptop,Customer_49,2,731.11,1462.22
2025-04-11,West,Headphones,Customer_26,3,91.38,274.14
2024-12-25,South,Smartphone,Customer_33,1,587.41,587.41
2024-09-04,South,Headphones,Customer_41,1,77.39,77.39
2024-06-27,South,Mouse,Customer_41,5,25.29,126.45
2025-10-13,South,Laptop,Customer_60,4,879.16,3516.64
2024-11-21,Central,Mouse,Customer_42,2,25.19,50.38
2025-09-13,East,Keyboard,Customer_41,1,44.22,44.22
2025-09-19,West,Smartphone,Customer_20,1,640.49,640.49
2025-11-13,South,Headphones,Customer_49,1,94.95,94.95
2025-06-09,East,Laptop,Customer_16,4,949.27,3797.08
2025-06-17,West,Smartwatch,Customer_3,4,200.96,803.84
2024-08-12,North,Keyboard,Customer_10,2,43.97,87.94
2024-04-13,Central,Tablet,Customer_51,3,342.11,1026.33
2025-09-04,North,Tablet,Customer_43,1,358.03,358.03
2025-01-01,South,Laptop,Customer_3,3,897.63,2692.89
2024-07-07,West,Monitor,Customer_19,2,251.68,503.36
2025-09-12,West,Headphones,Customer_34,5,92.43,462.15
2025-04-20,North,Keyboard,Customer_55,3,44.16,132.48
2024-06-15,East,Smartphone,Customer_20,2,649.01,1298.02
2025-11-01,West,Keyboard,Customer_5,2,42.94,85.88
2025-05-24,South,Monitor,Customer_18,4,257.88,1031.52
2024-11-21,West,Headphones,Customer_21,7,77.98,545.86
2025-03-26,North,Smartwatch,Customer_14,3,224.13,672.39
2024-01-25,East,Mouse,Customer_18,2,22.86,45.72
2025-12-30,Central,Monitor,Customer_55,4,291.9,1167.6
2025-01-08,West,Mouse,Customer_60,1,25.05,25.05
2025-12-19,South,Mouse,Customer_37,2,27.3,54.6
2025-01-29,East,Smartphone,Customer_43,3,591.75,1775.25
2024-02-19,North,Monitor,Customer_42,1,250.03,250.03
2024-09-04,North,Monitor,Customer_17,2,249.08,498.16
2025-09-05,North,Monitor,Customer_26,1,258.71,258.71
2024-03-18,North,Smartwatch,Customer_47,4,193.49,773.96
2025-10-09,West,Laptop,Customer_32,1,898.19,898.19
2024-02-29,Central,Mouse,Customer_17,3,25.09,75.27
2025-07-13,Central,Monitor,Customer_7,1,290.66,290.66
2025-01-10,East,Smartwatch,Customer_37,5,210.08,1050.4
2024-04-17,North,Tablet,Customer_60,1,360.38,360.38
2025-05-24,North,Monitor,Customer_14,2,285.83,571.66
2025-01-17,North,Monitor,Customer_8,2,265.64,531.28
2024-03-11,North,Laptop,Customer_33,5,725.59,3627.95
2024-10-05,South,Monitor,Customer_40,2,252.12,504.24
2025-06-16,East,Monitor,Customer_45,6,251.08,1506.48
2025-11-19,South,Tablet,Customer_60,7,380.89,2666.23
2025-09-08,East,Monitor,Customer_16,4,273.84,1095.36
2024-09-25,West,Smartphone,Customer_33,1,630.25,630.25
2025-11-23,East,Keyboard,Customer_22,2,45.32,90.64
2025-03-18,North,Monitor,Customer_36,5,284.19,1420.95
2024-09-20,South,Keyboard,Customer_19,3,38.64,115.92
2025-06-21,West,Smartphone,Customer_15,2,705.26,1410.52
2025-08-05,West,Tablet,Customer_18,1,362.66,362.66
2024-07-29,West,Headphones,Customer_39,2,76.0,152.0
2025-04-20,West,Monitor,Customer_40,2,272.96,545.92
2025-07-23,Central,Tablet,Customer_57,1,358.14,358.14
2024-06-09,West,Mouse,Customer_42,3,22.57,67.71
2025-06-30,Central,Keyboard,Customer_31,4,46.02,184.08
2025-11-21,Central,Mouse,Customer_40,4,28.97,115.88
2024-01-11,East,Headphones,Customer_9,2,83.05,166.1
2025-07-15,East,Smartwatch,Customer_38,3,212.22,636.66
2025-06-19,South,Mouse,Customer_17,2,26.18,52.36
2024-03-13,North,Mouse,Customer_54,6,26.24,157.44
2024-06-18,Central,Monitor,Customer_35,1,259.28,259.28
2024-05-08,North,Smartphone,Customer_29,3,576.37,1729.11
2025-12-26,West,Mouse,Customer_36,2,26.52,53.04
2024-01-14,West,Smartphone,Customer_36,3,647.27,1941.81
2025-06-08,West,Smartwatch,Customer_27,5,195.88,979.4
2024-12-15,East,Tablet,Customer_35,2,326.38,652.76
2024-01-03,Central,Headphones,Customer_19,1,86.53,86.53
2025-12-05,West,Laptop,Customer_17,4,849.06,3396.24
2024-10-31,South,Keyboard,Customer_13,3,42.68,128.04
2025-06-04,North,Smartwatch,Customer_6,2,210.55,421.1
2024-10-22,East,Mouse,Customer_14,2,23.52,47.04
2025-09-14,East,Smartphone,Customer_8,1,676.62,676.62
2024-05-15,South,Keyboard,Customer_17,1,43.37,43.37
2025-03-25,West,Headphones,Customer_58,1,93.86,93.86
2024-06-04,North,Laptop,Customer_33,2,864.23,1728.46
2025-04-02,East,Smartwatch,Customer_13,4,230.63,922.52
2024-07-12,South,Smartphone,Customer_5,1,575.57,575.57
2025-06-06,North,Keyboard,Customer_10,6,39.55,237.3
2025-04-13,West,Monitor,Customer_1,4,256.77,1027.08
2025-06-30,North,Tablet,Customer_27,3,361.4,1084.2
2025-05-23,West,Tablet,Customer_33,3,386.32,1158.96
2024-05-21,North,Smartwatch,Customer_38,2,199.13,398.26
2024-07-01,North,Smartphone,Customer_7,1,585.14,585.14
2025-11-06,West,Smartwatch,Customer_43,1,222.01,222.01
2024-08-10,South,Laptop,Customer_47,2,755.99,1511.98
2025-08-15,North,Keyboard,Customer_47,1,39.97,39.97
2024-05-27,Central,Laptop,Customer_60,4,797.47,3189.88
2025-05-18,East,Smartphone,Customer_23,3,638.29,1914.87
2024-12-19,East,Laptop,Customer_59,4,768.1,3072.4
2025-03-22,North,Headphones,Customer_9,1,80.84,80.84
2025-09-26,East,Mouse,Customer_34,4,29.46,117.84
2025-05-30,South,Smartwatch,Customer_47,5,236.76,1183.8
2024-02-16,North,Smartwatch,Customer_12,5,201.34,1006.7
2025-09-10,Central,Tablet,Customer_52,2,387.56,775.12
2024-08-11,South,Mouse,Customer_59,2,24.79,49.58
2025-08-13,North,Monitor,Customer_3,5,286.82,1434.1
2025-08-27,North,Headphones,Customer_52,4,93.25,373.0
2024-11-08,North,Headphones,Customer_42,3,84.67,254.01
2024-09-24,East,Headphones,Customer_35,1,76.65,76.65
2024-07-02,South,Headphones,Customer_9,2,87.64,175.28
2024-06-26,West,Keyboard,Customer_45,5,41.94,209.7
2025-07-15,South,Smartphone,Customer_33,2,639.28,1278.56
2025-07-03,South,Tablet,Customer_8,1,362.22,362.22
2024-03-05,North,Mouse,Customer_2,2,22.87,45.74
2025-06-23,South,Headphones,Customer_30,5,78.35,391.75
2025-04-25,North,Tablet,Customer_51,2,411.31,822.62
2025-04-17,West,Smartwatch,Customer_53,7,214.72,1503.04
2025-06-24,South,Mouse,Customer_39,3,26.21,78.63
2024-10-07,North,Monitor,Customer_40,1,258.77,258.77
2024-02-13,West,Keyboard,Customer_2,1,41.49,41.49
2025-06-27,North,Monitor,Customer_52,2,290.42,580.84
2025-02-09,West,Smartwatch,Customer_38,9,219.19,1972.71
2024-03-04,West,Monitor,Customer_53,2,253.03,506.06
2024-01-14,South,Monitor,Customer_18,3,254.31,762.93
2024-11-21,West,Headphones,Customer_47,3,87.41,262.23
2024-11-08,Central,Smartwatch,Customer_1,3,180.89,542.67
2025-07-11,West,Headphones,Customer_17,4,77.93,311.72
2025-08-23,South,Laptop,Customer_9,2,945.29,1890.58
2025-06-30,North,Mouse,Customer_23,1,24.44,24.44
2024-12-10,Central,Keyboard,Customer_19,1,38.14,38.14
2025-01-01,South,Smartwatch,Customer_23,3,223.79,671.37
2025-08-13,North,Headphones,Customer_55,1,81.78,81.78
2024-09-25,West,Smartphone,Customer_6,2,613.19,1226.38
2025-11-06,East,Keyboard,Customer_48,4,44.38,177.52
2025-02-08,South,Tablet,Customer_27,3,386.91,1160.73
2025-01-11,South,Smartwatch,Customer_10,2,198.32,396.64
2025-02-13,North,Smartwatch,Customer_13,1,198.34,198.34
2024-05-30,East,Tablet,Customer_47,1,315.79,315.79
2025-11-22,West,Keyboard,Customer_18,4,45.71,182.84
2025-05-24,East,Laptop,Customer_56,5,932.38,4661.9
2024-09-07,Central,Mouse,Customer_14,5,22.53,112.65
2024-04-19,West,Tablet,Customer_2,2,359.49,718.98
2024-10-06,West,Laptop,Customer_38,3,795.29,2385.87
2025-08-09,North,Tablet,Customer_50,5,392.32,1961.6
2025-06-08,North,Smartwatch,Customer_59,1,232.92,232.92
2025-01-21,Central,Monitor,Customer_29,4,245.86,983.44
2025-10-14,East,Tablet,Customer_35,4,388.3,1553.2
2024-02-21,East,Smartphone,Customer_37,5,655.69,3278.45
2024-08-16,West,Monitor,Customer_35,6,266.68,1600.08
2025-11-05,South,Laptop,Customer_13,2,910.73,1821.46
2025-07-20,West,Laptop,Customer_6,5,806.22,4031.1
2024-06-09,East,Mouse,Customer_22,8,24.85,198.8
2025-07-15,East,Smartwatch,Customer_34,3,210.67,632.01
2024-10-04,North,Mouse,Customer_8,2,24.41,48.82
2024-05-10,South,Tablet,Customer_11,1,317.63,317.63
2025-10-07,South,Laptop,Customer_25,1,892.08,892.08
2025-02-23,North,Tablet,Customer_28,4,356.76,1427.04
2025-01-16,North,Laptop,Customer_45,3,828.12,2484.36
2024-03-29,North,Monitor,Customer_2,2,240.93,481.86
2025-03-06,South,Smartwatch,Customer_22,4,223.24,892.96
2025-12-13,South,Smartwatch,Customer_34,4,202.36,809.44
2024-10-25,East,Monitor,Customer_42,2,247.46,494.92
2025-04-19,South,Smartwatch,Customer_24,4,231.38,925.52
2025-09-15,North,Laptop,Customer_28,2,923.67,1847.34
2025-12-03,South,Monitor,Customer_22,2,248.12,496.24
2025-08-24,North,Monitor,Customer_15,1,272.84,272.84
2024-08-29,East,Smartwatch,Customer_23,1,209.32,209.32
